CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction
CUST10662,Pamela Mckinney,Colorado,High School,Non-Binary,20,Yes,2,2/10/24,7/24/25,611.04,7
CUST10477,Caleb Perry,Ohio,High School,Female,63,No,0,12/27/22,5/26/25,144.57,66
CUST10364,Douglas Sullivan DDS,Arizona,Master,Male,80,No,0,1/30/23,11/12/24,860.88,261
CUST10006,Jeffrey Torres,Colorado,Bachelor,Non-Binary,72,No,1,1/18/21,12/23/24,370.13,220
CUST10381,Jeffrey Cook,Arizona,Master,Female,21,No,1,6/16/21,11/12/22,537.88,992
CUST10950,Monica Smith,Washington,Bachelor,Female,55,Yes,3,7/17/22,11/13/24,179.02,260
CUST10719,Christopher Williams,Ohio,High School,Female,49,Yes,2,9/14/23,1/12/25,289.48,200
CUST10873,Heather Strong,Arizona,High School,Male,19,Yes,3,12/14/22,3/3/24,356.61,515
CUST10680,Samantha Johnson,Texas,PhD,Male,80,Yes,0,10/5/22,4/3/25,992.38,119
CUST10432,Tina Elliott,Washington,Master,Female,49,No,1,5/19/24,12/1/24,209.35,242
CUST10158,Heather Brown,New York,Bachelor,Male,21,Yes,2,12/6/21,7/12/24,221.06,384
CUST10328,Ariel Love,California,Master,Female,79,No,0,7/24/24,9/18/24,107.35,316
CUST10818,Melissa Hernandez,Ohio,High School,Female,56,No,1,4/25/21,5/1/23,652.32,822
CUST10110,Christopher Mccormick,New York,Associate,Male,48,Yes,2,12/10/22,7/2/25,434.12,29
CUST10289,Sean Henson,Illinois,Associate,Male,35,Yes,0,12/15/21,7/6/25,632.04,25
CUST10079,Amber Moreno,Florida,Bachelor,Male,46,No,3,8/11/23,10/27/24,1496.79,277
CUST10698,Nathan Long,Colorado,PhD,Male,65,No,2,1/15/24,10/12/24,535.51,292
CUST10867,Alexander Koch,Georgia,Bachelor,Male,53,No,4,12/10/22,2/21/24,373.35,526
CUST10586,Robert Peck,California,PhD,Female,68,No,2,9/3/21,8/30/22,520.07,1066
CUST10664,Kathleen Bailey,California,High School,Male,25,No,2,12/6/22,9/12/23,748.05,688
CUST10270,Stephen Rodriguez,Colorado,Associate,Female,42,Yes,0,12/12/20,5/9/23,528.02,814
CUST10900,Larry Long,Ohio,Associate,Male,41,No,0,9/2/23,3/17/24,622.26,501
CUST10186,John Marshall,Texas,Associate,Male,80,Yes,1,4/1/23,10/24/24,113.73,280
CUST10802,April Davis,Arizona,Bachelor,Non-Binary,30,No,4,2/6/23,11/16/23,394.61,623
CUST10206,Michelle Schmidt,Ohio,Associate,Female,67,Yes,0,11/29/20,8/25/21,140.44,1436
CUST10852,Gary Coleman,Georgia,Master,Male,58,No,0,12/28/22,3/14/23,447.3,870
CUST10240,Travis Herring,Colorado,High School,Non-Binary,34,Yes,0,7/2/24,5/27/25,621.9,65
CUST10429,Steven Simmons,Florida,PhD,Male,71,Yes,1,3/24/21,1/15/22,348.79,1293
CUST10396,Jessica Wang,Florida,PhD,Male,29,No,2,3/29/21,7/29/24,579.82,367
CUST10199,David Nguyen,Colorado,Associate,Female,70,Yes,1,9/10/23,3/13/25,318.84,140
CUST10476,Brad Jones,Illinois,Bachelor,Male,56,No,0,1/21/24,4/22/25,324.51,100
CUST10504,Neil Wilson,Colorado,Bachelor,Female,29,Yes,2,12/17/20,10/13/21,548.52,1387
CUST10253,Mrs. Lisa Jennings DDS,Illinois,Master,Male,61,Yes,0,3/25/22,3/28/22,171.91,1221
CUST10443,Andrew Thomas,Illinois,Master,Male,61,Yes,2,10/24/21,9/16/23,356.92,684
CUST10038,Cynthia Graham,Washington,High School,Male,64,Yes,2,7/6/22,9/14/22,329.71,1051
CUST10893,Jeff Miller,California,High School,Male,26,Yes,3,9/11/22,10/21/24,273.89,283
CUST10869,Olivia Ramirez,New York,Bachelor,Male,61,No,1,9/2/20,1/1/22,269.44,1307
CUST10425,Scott Thompson,Washington,High School,Female,53,No,1,6/20/21,6/9/23,125.55,783
CUST10846,Donna Carlson,Georgia,Master,Female,50,Yes,1,1/12/22,9/29/22,151.64,1036
CUST10175,David Russell,New York,PhD,Male,29,Yes,0,2/8/23,9/7/23,372.46,693
CUST10712,Matthew Keller,Washington,Bachelor,Female,42,Yes,3,1/5/21,7/20/25,91.31,11
CUST10504,Neil Wilson,Colorado,Bachelor,Female,29,Yes,2,12/17/20,10/1/22,713.69,1034
CUST10217,Sara Patton MD,Georgia,Master,Male,49,Yes,3,7/28/21,3/15/25,263.2,138
CUST10180,Julia Dennis,Washington,PhD,Non-Binary,45,No,0,3/2/21,6/2/24,251.32,424
CUST10219,Karen Johns,Texas,High School,Female,28,Yes,1,12/6/21,6/5/22,409.94,1152
CUST10213,Vicki Massey,Arizona,PhD,Non-Binary,25,No,0,8/12/22,4/6/23,278.66,847
CUST10440,Linda Merritt,Colorado,Master,Non-Binary,40,Yes,1,4/19/22,11/24/24,283.45,249
CUST10990,Peter Kemp,California,High School,Non-Binary,29,Yes,2,11/20/22,2/18/23,1067.01,894
CUST10336,Garrett Sanders,Florida,Master,Non-Binary,69,No,3,10/17/21,11/18/24,524.32,255
CUST10011,Ian Baker,Florida,Master,Non-Binary,64,No,3,1/23/24,6/7/24,987.94,419
CUST10031,Albert Anderson,New York,High School,Non-Binary,39,No,1,1/17/22,5/14/24,485.64,443
CUST10840,Amy Moore,Illinois,High School,Non-Binary,53,Yes,1,11/25/23,5/20/25,190.07,72
CUST10784,Connie Page,Georgia,High School,Female,51,No,0,10/30/23,6/27/25,234.74,34
CUST10014,Matthew Alvarez,Texas,High School,Non-Binary,40,No,2,9/12/22,4/16/24,349.87,471
CUST10973,Sherri Pearson,Illinois,Associate,Female,76,No,0,2/20/24,6/23/25,461.24,38
CUST10324,Stephanie Austin,Arizona,High School,Non-Binary,70,No,1,10/24/20,7/17/23,341.47,745
CUST10722,Jerry Castaneda,California,Associate,Female,29,No,1,8/24/23,12/31/23,163.66,578
CUST10639,Mike Crawford,Colorado,PhD,Male,42,Yes,1,7/2/24,9/6/24,317.9,328
CUST10215,Daniel Bishop,Washington,Master,Non-Binary,40,No,2,1/25/21,3/29/21,200.8,1585
CUST10207,Audrey Jones,Washington,High School,Non-Binary,60,No,1,12/26/20,2/25/25,200.13,156
CUST10536,Stephanie Munoz,California,Bachelor,Female,59,Yes,0,8/28/20,10/5/23,802,665
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,10/27/23,3/7/25,399.83,146
CUST10647,Jennifer Acevedo,New York,Bachelor,Female,19,Yes,2,3/18/21,9/15/24,38.77,319
CUST10825,Gary Marshall,New York,Bachelor,Non-Binary,54,No,0,8/19/22,11/15/22,111.32,989
CUST10807,Matthew Hopkins,Illinois,Bachelor,Male,43,No,0,6/19/21,10/7/24,110.58,297
CUST10135,Deanna Payne,Ohio,Associate,Female,51,Yes,0,11/11/23,3/22/25,224.73,131
CUST10846,Donna Carlson,Georgia,Master,Female,50,Yes,1,1/12/22,6/25/25,41.39,36
CUST10813,Brandon Santiago,Arizona,Master,Non-Binary,42,No,0,1/27/23,9/3/24,276.47,331
CUST10336,Garrett Sanders,Florida,Master,Non-Binary,69,No,3,10/17/21,5/23/25,412.07,69
CUST10590,Nicholas Gilmore,Ohio,Master,Non-Binary,37,No,0,9/24/21,7/28/22,363.19,1099
CUST10880,Aaron Weber,Georgia,Associate,Male,22,Yes,2,5/8/22,7/25/25,301.87,6
CUST10452,Timothy Robertson,Ohio,High School,Non-Binary,51,Yes,0,6/4/24,8/31/24,252,334
CUST10339,Denise Thompson,Colorado,Associate,Non-Binary,68,No,3,5/15/22,1/4/25,293.13,208
CUST10633,Cole Ward,Colorado,Master,Non-Binary,67,Yes,0,11/4/23,12/2/23,861.07,607
CUST10674,Robert Turner,Ohio,Associate,Female,78,No,1,10/6/21,9/1/24,384.7,333
CUST10726,Mary King,Arizona,High School,Female,55,No,1,11/12/20,8/19/23,558.25,712
CUST10509,Andrew Griffith,Washington,PhD,Male,32,No,0,8/20/23,9/13/24,73.34,321
CUST10994,Misty Davis,Colorado,Master,Non-Binary,36,Yes,3,1/6/23,6/24/24,124.82,402
CUST10011,Ian Baker,Florida,Master,Non-Binary,64,No,3,1/23/24,8/14/24,162.37,351
CUST10497,Elizabeth Mcbride,Washington,Associate,Male,32,No,1,5/18/23,4/5/24,34.39,482
CUST10267,Melissa Marshall,Arizona,Associate,Non-Binary,57,Yes,1,4/3/23,2/11/25,101.69,170
CUST10178,Ryan Diaz,Florida,Master,Female,18,Yes,3,7/3/21,4/21/23,103.26,832
CUST10307,Jennifer Wheeler,Ohio,Bachelor,Female,20,Yes,1,10/13/21,11/29/21,967.12,1340
CUST10464,Edwin Woodward,Colorado,Master,Non-Binary,40,No,0,11/7/22,11/24/23,222.4,615
CUST10459,Michael Williams,Ohio,High School,Non-Binary,43,No,2,7/21/22,8/30/22,165.02,1066
CUST10774,Brad Guzman,Texas,Associate,Female,43,Yes,2,5/15/21,8/15/21,316.42,1446
CUST10005,Cynthia Moody,Texas,Master,Female,37,Yes,0,5/17/22,7/27/23,37.68,735
CUST10622,Andre Dennis,Illinois,Bachelor,Male,34,Yes,0,9/17/22,5/19/23,231.35,804
CUST10218,Jason Austin,Ohio,PhD,Female,67,Yes,1,3/2/23,5/4/24,351.97,453
CUST10289,Sean Henson,Illinois,Associate,Male,35,Yes,0,12/15/21,11/8/23,95.28,631
CUST10492,Frank Wyatt,New York,PhD,Non-Binary,55,No,3,11/21/22,2/20/25,254.72,161
CUST10214,Philip Taylor,California,High School,Male,46,No,1,11/2/22,4/19/24,138.47,468
CUST10529,David Flores,Ohio,Associate,Female,64,No,3,2/3/24,3/31/25,174.83,122
CUST10914,Austin Sweeney,Ohio,Master,Non-Binary,56,Yes,2,9/22/20,1/23/21,250.07,1650
CUST10733,Jean Reed,Florida,Associate,Male,68,Yes,4,7/27/23,5/31/25,209.13,61
CUST10074,James Garcia DDS,Florida,Master,Male,58,Yes,1,5/14/22,5/3/25,510.54,89
CUST10969,Victor Johnson,Texas,PhD,Non-Binary,56,Yes,4,3/11/22,2/27/23,473.08,885
CUST10015,Kayla Oneill,Texas,PhD,Non-Binary,69,No,2,5/7/21,11/5/22,371.82,999
CUST10112,Jasmin Duarte,Texas,High School,Non-Binary,19,No,0,9/21/22,8/3/23,65.38,728
CUST10329,Gary Campbell,California,PhD,Male,43,No,1,3/14/24,4/28/25,352.23,94
CUST10894,Jared Williamson,California,PhD,Non-Binary,60,No,1,7/18/23,5/30/25,515.59,62
CUST10926,Amy Smith,Colorado,PhD,Female,36,No,1,7/27/23,10/19/23,500.85,651
CUST10255,Paul Smith,Florida,Master,Non-Binary,38,No,0,3/20/22,7/14/23,399.42,748
CUST10506,Nicholas Hurley,Arizona,Associate,Non-Binary,78,Yes,0,3/19/22,10/9/24,469.87,295
CUST10598,April Edwards,Georgia,Associate,Female,35,No,1,9/18/23,11/20/23,384.01,619
CUST10979,Carol Paul,Illinois,PhD,Female,55,Yes,1,3/5/22,5/22/25,311.26,70
CUST10979,Carol Paul,Illinois,PhD,Female,55,Yes,1,3/5/22,1/19/23,397.16,924
CUST10203,Kim Bennett,Florida,High School,Female,43,No,0,3/25/21,6/18/21,382.09,1504
CUST10254,Dean Wright,Florida,PhD,Male,80,No,0,5/30/21,9/22/21,312.43,1408
CUST10810,Richard Bailey,Illinois,High School,Non-Binary,77,Yes,0,1/8/23,12/24/23,506.74,585
CUST10764,Cassie Morgan,Florida,Bachelor,Non-Binary,67,Yes,1,7/14/24,1/25/25,360.53,187
CUST10724,Mark Anderson,Georgia,High School,Non-Binary,42,No,0,9/6/20,10/13/20,90.6,1752
CUST10419,Gina Klein,Arizona,Bachelor,Male,36,No,2,11/28/20,2/12/22,858.48,1265
CUST10841,Stephen Cooke,Texas,PhD,Female,55,Yes,2,5/25/22,8/4/24,398.39,361
CUST10314,Yolanda Wilson,Texas,Bachelor,Male,71,Yes,1,3/25/22,8/5/22,582.6,1091
CUST10404,Brian Reynolds,Florida,PhD,Female,21,Yes,1,11/4/23,4/22/24,426.56,465
CUST10190,John Wilson,California,PhD,Non-Binary,68,Yes,0,5/6/24,7/23/24,188.55,373
CUST10141,Paul Mcdaniel,Arizona,High School,Male,49,No,3,3/14/23,6/13/23,128.24,779
CUST10392,Philip Moore,Illinois,Bachelor,Male,37,No,0,1/13/21,6/4/24,204.36,422
CUST10592,Suzanne Mclaughlin,Florida,High School,Female,57,No,0,1/2/22,3/9/24,209.9,509
CUST10641,Joshua Mccormick,Texas,PhD,Male,52,No,3,12/15/22,7/21/25,243.13,10
CUST10986,Catherine Choi,Texas,PhD,Female,40,No,2,5/23/22,11/14/24,499.91,259
CUST10701,Megan Garrett,Georgia,Associate,Non-Binary,80,Yes,1,5/12/22,7/20/22,705.1,1107
CUST10487,Theresa Crawford,Georgia,PhD,Male,18,Yes,1,11/4/23,1/31/24,62.28,547
CUST10794,Whitney Nichols,Georgia,Bachelor,Female,43,No,1,3/7/21,12/7/24,9.19,236
CUST10439,Mrs. Traci Hernandez,Georgia,Master,Male,77,Yes,2,10/17/23,10/19/23,347.57,651
CUST10588,Joanna Howe,Washington,Bachelor,Non-Binary,47,No,1,8/13/23,10/6/24,283.9,298
CUST10824,Megan Perry,Illinois,High School,Non-Binary,74,Yes,2,9/11/20,5/2/22,627.71,1186
CUST10666,Matthew Lopez,Illinois,Master,Female,43,No,1,12/27/23,5/31/25,584.02,61
CUST10180,Julia Dennis,Washington,PhD,Non-Binary,45,No,0,3/2/21,5/13/23,316.75,810
CUST10907,Matthew Graham,Ohio,PhD,Female,31,No,2,2/26/21,4/7/24,11.03,480
CUST10697,John Butler,Ohio,High School,Non-Binary,25,Yes,3,12/25/22,8/10/23,529.14,721
CUST10524,Cassie Ray,California,Bachelor,Non-Binary,46,No,0,6/25/24,1/23/25,81.34,189
CUST10239,Paul Davis,New York,Bachelor,Female,72,Yes,1,4/24/21,5/6/25,335.23,86
CUST10447,Emily Conner,Florida,High School,Male,76,No,2,6/14/22,11/30/23,585.96,609
CUST10617,Dr. Stacy Cervantes,California,Master,Male,54,No,3,4/18/24,1/5/25,697.99,207
CUST10968,Bradley Blake,Ohio,PhD,Non-Binary,73,Yes,4,7/7/23,10/19/23,295.77,651
CUST10523,Angela Allen,California,Associate,Female,46,No,0,9/21/20,3/3/21,212.94,1611
CUST10944,Elizabeth Burton,Georgia,Bachelor,Male,65,No,0,1/21/22,9/13/24,325.04,321
CUST10367,Daniel Thompson,Illinois,High School,Male,38,No,3,3/26/23,3/28/25,172.86,125
CUST10279,Anthony Mcdonald,Georgia,Bachelor,Male,42,No,0,4/7/21,9/15/22,326.73,1050
CUST10416,Robin Baker,California,Associate,Female,40,Yes,1,7/10/23,5/4/25,114.54,88
CUST10881,Charles Roach,Illinois,Master,Non-Binary,63,Yes,2,1/24/24,8/18/24,326.21,347
CUST10901,Matthew Miller,Ohio,High School,Male,23,No,2,2/9/22,1/9/24,1063.36,569
CUST10855,Samantha Burns,Florida,Bachelor,Female,79,No,2,10/18/20,9/22/22,175.92,1043
CUST10413,Sarah Nelson,Georgia,Master,Male,20,Yes,1,12/14/20,4/18/25,496.17,104
CUST10894,Jared Williamson,California,PhD,Non-Binary,60,No,1,7/18/23,3/5/24,106.24,513
CUST10815,Carol Peterson MD,Washington,Master,Non-Binary,46,Yes,3,6/17/24,7/30/25,648.63,1
CUST10146,Beverly Webb,Georgia,Master,Female,78,No,2,9/6/23,8/2/24,987.8,363
CUST10429,Steven Simmons,Florida,PhD,Male,71,Yes,1,3/24/21,1/25/23,129.06,918
CUST10458,Jennifer Cook,California,Associate,Female,36,No,0,8/7/22,3/19/25,100.7,134
CUST10841,Stephen Cooke,Texas,PhD,Female,55,Yes,2,5/25/22,6/10/22,200.89,1147
CUST10562,Dustin Bell,Florida,High School,Male,19,Yes,1,4/12/24,7/27/25,210.8,4
CUST10331,Tiffany Washington,Ohio,High School,Male,36,Yes,0,5/8/21,10/25/21,148.1,1375
CUST10645,Scott Daniels,Ohio,Bachelor,Female,41,Yes,2,5/24/23,6/15/23,443.47,777
CUST10701,Megan Garrett,Georgia,Associate,Non-Binary,80,Yes,1,5/12/22,6/20/23,488.72,772
CUST10280,Gina May,Florida,Master,Female,36,Yes,0,7/23/24,3/9/25,665.27,144
CUST10373,James White,Washington,Associate,Non-Binary,69,Yes,0,3/8/21,7/4/24,486.53,392
CUST10571,Frederick Chandler,New York,High School,Male,73,No,0,7/13/21,7/10/23,166.32,752
CUST10621,Michelle Munoz,Georgia,Bachelor,Female,25,No,2,4/11/24,12/28/24,37.29,215
CUST10281,Kayla Estes,Washington,Master,Non-Binary,76,Yes,2,7/10/24,4/25/25,387.52,97
CUST10553,Matthew Levy,Ohio,Master,Male,28,No,2,12/2/22,2/21/25,382.65,160
CUST10139,Julie Preston,Colorado,PhD,Non-Binary,18,Yes,3,3/29/24,3/17/25,416.43,136
CUST10364,Douglas Sullivan DDS,Arizona,Master,Male,80,No,0,1/30/23,6/5/23,340.48,787
CUST10666,Matthew Lopez,Illinois,Master,Female,43,No,1,12/27/23,7/24/25,340.89,7
CUST10194,Frank Fletcher,Washington,High School,Non-Binary,61,No,0,6/5/23,5/5/25,252.32,87
CUST10279,Anthony Mcdonald,Georgia,Bachelor,Male,42,No,0,4/7/21,11/21/24,79.35,252
CUST10908,Adam Ellison,Washington,High School,Female,77,Yes,1,7/12/21,5/18/22,35.44,1170
CUST10016,Melinda Smith,Florida,Associate,Male,65,No,4,12/7/20,6/19/24,295.66,407
CUST10649,Michael Bailey,Florida,PhD,Female,79,No,0,6/18/23,5/28/25,277.4,64
CUST10100,Timothy Cook,Georgia,High School,Female,39,Yes,1,7/28/24,3/6/25,156.24,147
CUST10289,Sean Henson,Illinois,Associate,Male,35,Yes,0,12/15/21,1/23/22,126.65,1285
CUST10808,Mr. Dillon Gross,Washington,Bachelor,Female,45,No,0,11/12/21,8/4/22,111.06,1092
CUST10779,Tiffany Clements,Arizona,Master,Male,71,No,1,7/23/21,2/6/23,245.67,906
CUST10514,Kristen Eaton,New York,Associate,Male,33,Yes,1,1/3/21,9/7/23,695.79,693
CUST10394,Stuart Young,California,Bachelor,Female,33,No,1,2/10/21,11/16/21,844.65,1353
CUST10365,Yesenia Johnson,Illinois,Bachelor,Non-Binary,27,Yes,0,4/21/23,10/28/24,190.27,276
CUST10780,James Ellis,Ohio,PhD,Male,77,No,2,4/1/22,4/27/22,586.99,1191
CUST10467,Kaitlyn Hudson,New York,PhD,Female,55,No,2,7/11/22,3/18/24,817.9,500
CUST10861,Angela Johnson,California,High School,Non-Binary,32,No,0,11/16/23,12/29/24,165.63,214
CUST10362,Mark Hernandez,Ohio,PhD,Female,62,No,0,6/17/21,12/9/22,327.84,965
CUST10404,Brian Reynolds,Florida,PhD,Female,21,Yes,1,11/4/23,3/9/24,173.04,509
CUST10576,Laura Miller,Texas,PhD,Female,29,No,3,5/18/23,8/11/24,176.55,354
CUST10204,Jacob Perkins,Colorado,Bachelor,Male,47,Yes,3,4/26/23,8/1/24,199.59,364
CUST10924,Christopher Craig,Florida,PhD,Female,23,No,1,2/23/24,6/10/25,268.58,51
CUST10198,Joseph Wilson,Florida,Associate,Male,38,No,0,10/6/20,7/24/25,243.06,7
CUST10108,Luke Mason,Florida,Bachelor,Non-Binary,64,Yes,1,10/4/23,6/19/24,423.1,407
CUST10721,Mark Watkins,Arizona,High School,Non-Binary,54,Yes,1,2/26/23,3/17/25,226.53,136
CUST10304,Adrian Gallagher,Washington,Master,Non-Binary,58,No,2,10/30/23,5/13/25,206.08,79
CUST10541,Joan Smith,Washington,Master,Male,77,No,2,1/29/22,4/21/22,467.83,1197
CUST10745,Robert Mosley,Washington,PhD,Female,20,No,1,8/9/20,4/12/22,159.19,1206
CUST10987,Victoria Wolf,Ohio,PhD,Male,22,Yes,4,4/7/24,8/31/24,367.31,334
CUST10412,James Gonzalez,California,PhD,Male,33,No,0,5/6/24,5/15/24,319.27,442
CUST10821,Terri Rubio,California,Bachelor,Female,72,Yes,2,7/10/22,4/6/25,633.88,116
CUST10730,Willie Chandler,Georgia,Associate,Male,27,No,2,6/21/22,6/1/25,576.71,60
CUST10481,Jenna Butler,New York,Master,Female,30,Yes,2,6/3/24,12/28/24,589.16,215
CUST10371,Deborah Gibson,Washington,PhD,Female,35,No,2,9/24/23,6/19/24,304.68,407
CUST10639,Mike Crawford,Colorado,PhD,Male,42,Yes,1,7/2/24,4/10/25,45.04,112
CUST10983,Sean Galloway,Colorado,High School,Non-Binary,66,Yes,1,2/10/22,5/18/23,382.43,805
CUST10484,Jason Richardson,Texas,PhD,Female,52,Yes,1,2/6/22,8/15/24,775.71,350
CUST10049,Mathew Schmidt,Arizona,Associate,Female,66,Yes,2,7/25/21,1/27/25,201.92,185
CUST10493,Angela Massey,Washington,Bachelor,Non-Binary,65,No,4,6/15/23,12/28/23,38.17,581
CUST10152,Catherine Santiago,New York,Master,Female,75,No,1,5/10/21,5/15/22,497.75,1173
CUST10204,Jacob Perkins,Colorado,Bachelor,Male,47,Yes,3,4/26/23,11/22/23,245.46,617
CUST10480,Anthony Brown,New York,High School,Female,77,Yes,1,1/12/21,9/3/22,277.29,1062
CUST10005,Cynthia Moody,Texas,Master,Female,37,Yes,0,5/17/22,3/22/25,781.5,131
CUST10258,Gregory Baker,Colorado,PhD,Female,73,Yes,1,2/9/23,6/7/24,258.69,419
CUST10117,Jeffrey Miles,Arizona,High School,Male,21,Yes,2,9/28/20,8/19/22,380.78,1077
CUST10232,Erin Wyatt,Illinois,Bachelor,Female,60,No,1,12/26/20,3/30/21,996.3,1584
CUST10764,Cassie Morgan,Florida,Bachelor,Non-Binary,67,Yes,1,7/14/24,11/2/24,149.28,271
CUST10613,Maria Parker,Florida,Master,Non-Binary,59,No,2,3/20/22,12/24/24,768.35,219
CUST10053,Melinda Beard,Illinois,High School,Male,60,Yes,1,1/9/21,7/15/21,641.69,1477
CUST10014,Matthew Alvarez,Texas,High School,Non-Binary,40,No,2,9/12/22,11/4/22,235,1000
CUST10040,Natalie Gonzales DDS,California,Associate,Non-Binary,78,Yes,0,9/20/21,3/16/23,368.9,868
CUST10801,Tyler Peterson,Ohio,Bachelor,Non-Binary,53,No,3,10/28/23,5/2/24,577.89,455
CUST10512,Sean Butler,Illinois,Bachelor,Male,73,Yes,3,2/10/22,3/18/24,85.78,500
CUST10815,Carol Peterson MD,Washington,Master,Non-Binary,46,Yes,3,6/17/24,3/11/25,74.45,142
CUST10163,Scott Mitchell,California,Associate,Non-Binary,28,Yes,2,10/22/20,4/29/22,609.28,1189
CUST10678,Nancy Rogers,Ohio,High School,Male,40,Yes,0,6/9/22,3/4/23,421.5,880
CUST10700,Robert Rodgers,Arizona,High School,Female,34,Yes,0,6/13/24,3/5/25,286.71,148
CUST10126,Charles Powers,Florida,Associate,Non-Binary,46,No,3,10/12/22,9/10/23,288.39,690
CUST10277,Jason Terry,Washington,Master,Male,60,Yes,0,11/8/20,3/13/23,268.94,871
CUST10681,Linda Wilson,New York,High School,Non-Binary,80,Yes,2,5/5/22,12/14/22,392.03,960
CUST10255,Paul Smith,Florida,Master,Non-Binary,38,No,0,3/20/22,1/10/25,436.26,202
CUST10119,Kenneth Ponce,Ohio,High School,Male,38,No,0,10/28/20,4/14/23,163.04,839
CUST10117,Jeffrey Miles,Arizona,High School,Male,21,Yes,2,9/28/20,8/3/23,302.39,728
CUST10236,Tonya Brady,Texas,High School,Female,77,Yes,1,12/24/23,6/12/24,176.25,414
CUST10355,Wendy Diaz,Ohio,High School,Male,22,Yes,2,6/5/22,7/2/25,225.04,29
CUST10639,Mike Crawford,Colorado,PhD,Male,42,Yes,1,7/2/24,12/28/24,102.07,215
CUST10279,Anthony Mcdonald,Georgia,Bachelor,Male,42,No,0,4/7/21,12/9/24,457.56,234
CUST10431,Daniel Fernandez,California,Associate,Female,36,Yes,0,7/4/21,11/2/22,139.66,1002
CUST10713,Charles Travis,New York,PhD,Male,23,No,3,10/8/23,7/18/24,94.53,378
CUST10034,Grant Wood,Illinois,PhD,Male,49,Yes,0,6/24/22,8/10/22,124.32,1086
CUST10382,Crystal Hines,Ohio,High School,Male,41,Yes,1,6/10/22,11/23/24,220.68,250
CUST10910,Justin Scott,Washington,Bachelor,Male,23,Yes,1,7/4/23,2/3/25,920.33,178
CUST10909,Daniel Contreras,Colorado,Associate,Non-Binary,18,Yes,2,8/15/23,11/22/23,356.84,617
CUST10789,Chelsea Jenkins,Florida,PhD,Female,30,No,1,12/11/22,7/5/23,538.36,757
CUST10366,Sherri Webster,California,Bachelor,Male,80,Yes,2,5/29/22,11/16/24,366.19,257
CUST10990,Peter Kemp,California,High School,Non-Binary,29,Yes,2,11/20/22,7/13/23,141.48,749
CUST10395,Mary Mcneil,Ohio,Bachelor,Male,33,No,0,8/6/22,12/26/23,752.95,583
CUST10573,Brandy Willis,Arizona,High School,Male,72,Yes,0,8/2/20,4/3/25,306.19,119
CUST10283,Adam Davis,Illinois,High School,Male,51,No,0,6/13/22,2/7/24,218.1,540
CUST10227,William Mclean,California,PhD,Female,64,Yes,0,12/20/23,2/14/24,534.6,533
CUST10305,Heather Russell,Washington,Master,Female,21,Yes,2,12/11/21,4/20/24,658.15,467
CUST10410,Jay Mercer,Illinois,Master,Male,45,Yes,0,2/1/22,9/6/23,649.5,694
CUST10158,Heather Brown,New York,Bachelor,Male,21,Yes,2,12/6/21,3/8/24,506.74,510
CUST10143,Catherine Church,Georgia,PhD,Non-Binary,74,No,2,9/12/23,1/28/25,122.71,184
CUST10841,Stephen Cooke,Texas,PhD,Female,55,Yes,2,5/25/22,4/14/25,616.06,108
CUST10337,William Cohen,Illinois,PhD,Non-Binary,20,No,0,8/14/21,2/17/25,472.63,164
CUST10501,Kristopher Powell,Illinois,Bachelor,Female,43,Yes,0,4/26/24,7/26/24,223.69,370
CUST10088,Michael Brooks,California,Bachelor,Female,20,Yes,1,2/16/24,4/25/25,173.6,97
CUST10496,Haley Dyer,Florida,Bachelor,Female,53,No,0,11/17/23,12/17/23,67.86,592
CUST10611,John Walsh,New York,Master,Male,74,No,2,5/15/21,1/9/23,493.02,934
CUST10977,Charles Harris,Ohio,Associate,Female,31,Yes,4,3/12/21,10/2/24,160.65,302
CUST10677,Tony Johnson,Georgia,Master,Male,26,Yes,3,10/29/22,6/19/23,833.78,773
CUST10736,Stephanie Miller,Washington,Master,Non-Binary,50,No,2,7/26/23,10/8/24,244.01,296
CUST10799,Dwayne Harper,Arizona,PhD,Female,19,Yes,2,6/2/22,8/9/22,657.54,1087
CUST10971,Mr. David Miranda,Arizona,Master,Non-Binary,58,No,2,8/17/22,7/17/25,182.92,14
CUST10112,Jasmin Duarte,Texas,High School,Non-Binary,19,No,0,9/21/22,7/31/23,46.28,731
CUST10646,Michael Flores,New York,PhD,Female,21,No,1,1/9/22,9/6/22,611.9,1059
CUST10234,Chelsea Reynolds,Illinois,Master,Non-Binary,73,Yes,1,7/2/23,4/30/24,131.16,457
CUST10038,Cynthia Graham,Washington,High School,Male,64,Yes,2,7/6/22,9/28/23,725.36,672
CUST10790,Michael Mitchell,Georgia,Master,Non-Binary,45,No,1,7/19/22,12/6/22,273.09,968
CUST10729,James Jackson,Illinois,Bachelor,Male,75,No,0,2/8/24,5/10/25,149.78,82
CUST10159,Anthony Floyd,New York,High School,Male,58,No,4,3/26/24,3/12/25,22.72,141
CUST10566,Renee Reed,Florida,Associate,Female,54,No,1,9/18/23,4/11/25,467.86,111
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,1/29/22,1/4/24,316.48,574
CUST10101,Melissa Flores,Georgia,Master,Non-Binary,78,No,2,1/6/23,7/30/24,114.98,366
